Date,Time,"Input Source","Output Destination","Job Information","Page Information",Pages,Sheets,"Job Status","Job Hierarchy","Job Number"
26/03/2024,14:18:35,"LPD:SPM-PCN-079:rangga ario:Microsoft Word - Surat Izin Kunjungan Masjid Istiqlal","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,0a0d53ed-eb41-11ee-8000-080037af719a
26/03/2024,14:17:33,"LPD:SPM-PCN-079:rangga ario:Microsoft Word - Surat Izin Kunjungan Masjid Istiqlal","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,e50d53ea-eb40-11ee-8000-080037af719a
26/03/2024,14:16:03,"LPD:SPM-PCN-079:rangga ario:Microsoft Word - Surat Izin Kunjungan Masjid Istiqlal","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,af8d53e7-eb40-11ee-8000-080037af719a
26/03/2024,14:10:06,"LPD:SPM-PCN-079:ratna:Cambridge AS Level Mock Exam Results 2023-2024 - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,da8d53e4-eb3f-11ee-8000-080037af719a
26/03/2024,14:04:49,"LPD:SPM-PCN-079:ratna:Cambridge AS Level Mock Exam Results 2023-2024 - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     8","     8",Completed,,178d53e1-eb3f-11ee-8000-080037af719a
26/03/2024,14:04:19,"LPD:SPM-PCN-079:ratna:Cambridge IGCSE Mock Exam Results 2023-2024 - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     9","     9",Completed,,050d53de-eb3f-11ee-8000-080037af719a
26/03/2024,13:45:47,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,760d53dd-eb3c-11ee-8000-080037af719a
26/03/2024,13:26:18,"LPD:SPM-PCN-079:rangga ario:Microsoft Word - Surat Izin Kunjungan Masjid Istiqlal","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,bb0d53da-eb39-11ee-8000-080037af719a
26/03/2024,13:25:24,"LPD:SPM-PCN-079:rangga ario:Microsoft Word - Surat Izin Kunjungan Masjid Istiqlal","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,9b8d53d7-eb39-11ee-8000-080037af719a
26/03/2024,13:21:30,"LPD:DESKTOP-RBQLNKD:ola:Mock Exam results for June series 2024.xlsx - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,100d53d4-eb39-11ee-8000-080037af719a
26/03/2024,13:21:29,"LPD:SPM-PCN-079:rangga ario:Microsoft Word - Surat Mutasi Ivan Sahala K","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,100d53d1-eb39-11ee-8000-080037af719a
26/03/2024,13:14:42,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     3","     3",Completed,,1b8d53d0-eb38-11ee-8000-080037af719a
26/03/2024,13:14:11,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     3","     3",Completed,,080d53cf-eb38-11ee-8000-080037af719a
26/03/2024,13:13:04,"LPD:DESKTOP-RBQLNKD:ola:Mock Exam results for June series 2024.xlsx - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    11","    11",Completed,,db0d53cc-eb37-11ee-8000-080037af719a
26/03/2024,13:10:44,"LPD:SPM-PCN-079:fany:Microsoft Word - Document1","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,8f8d53c9-eb37-11ee-8000-080037af719a
26/03/2024,13:10:04,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,7a0d53c8-eb37-11ee-8000-080037af719a
26/03/2024,13:09:31,"LPD:DESKTOP-RBQLNKD:ola:Mock Exam results for June series 2024.xlsx - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,630d53c5-eb37-11ee-8000-080037af719a
26/03/2024,13:08:27,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,3f8d53c4-eb37-11ee-8000-080037af719a
26/03/2024,13:07:59,"LPD:SPM-PCN-079:fany:Microsoft Word - Document1","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,2c8d53c1-eb37-11ee-8000-080037af719a
26/03/2024,13:06:37,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,fd8d53c0-eb36-11ee-8000-080037af719a
26/03/2024,13:02:42,"LPD:SPM-PCN-138:Zaid:Microsoft Word - 3141_02_5RP","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    14","     7",Completed,,5e0d53bd-eb36-11ee-8000-080037af719a
26/03/2024,13:02:21,"LPD:SPM-PCN-138:Zaid:Microsoft Word - 3141_01_4RP","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    14","     7",Completed,,550d53ba-eb36-11ee-8000-080037af719a
26/03/2024,13:00:39,"LPD:SPM-PCN-138:Zaid:Worksheet Perimeter and Area of 2D Shapes - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     3","     2",Completed,,240d53b7-eb36-11ee-8000-080037af719a
26/03/2024,13:00:15,"LPD:SPM-PCN-138:Zaid:Worksheet Area of Trapezium - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     2","     1",Completed,,c48d53b4-eb35-11ee-8000-080037af719a
26/03/2024,13:00:08,"LPD:COE-00193:Johana:MARKSCHEME Timed Practice 4 Gr8 Chem Checkpoint 2024 - Google Do","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    26","    13",Completed,,bd0d53b1-eb35-11ee-8000-080037af719a
26/03/2024,12:59:27,"LPD:COE-00193:Johana:Timed Practice 4 Grade 8 Chem Checkpoint 26 March 24 - Google Do","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    78","    39",Completed,,ad0d53ae-eb35-11ee-8000-080037af719a
26/03/2024,12:57:09,"LPD:SPM-PCN-138:Zaid:Unit Test Section 1 Stage 8 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     5","     3",Completed,,a58d53ab-eb35-11ee-8000-080037af719a
26/03/2024,12:56:37,"LPD:SPM-PCN-138:Zaid:G7 Sequences - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     2","     1",Completed,,900d53a8-eb35-11ee-8000-080037af719a
26/03/2024,12:56:24,"LPD:SPM-PCN-138:Zaid:Quiz Constructions, Lines and Angles - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     6","     3",Completed,,898d53a5-eb35-11ee-8000-080037af719a
26/03/2024,12:55:52,"LPD:SPM-PCN-138:Zaid:Quiz Decimals and Fractions - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     4","     2",Completed,,780d53a2-eb35-11ee-8000-080037af719a
26/03/2024,12:55:09,"LPD:SPM-PCN-138:sharing:Unit Test Section 1 Stage 8 - Google Docs",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-758):Auditron - Function Disabled",,670d539f-eb35-11ee-8000-080037af719a
26/03/2024,12:54:29,"LPD:SPM-PCN-138:sharing:Worksheet Area of Trapezium - Google Docs",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-758):Auditron - Function Disabled",,4f0d539c-eb35-11ee-8000-080037af719a
26/03/2024,12:53:23,"LPD:SPM-PCN-138:sharing:Worksheet Perimeter and Area of 2D Shapes - Google Docs",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-758):Auditron - Function Disabled",,278d5399-eb35-11ee-8000-080037af719a
26/03/2024,12:53:04,"LPD:DESKTOP-J5UMN0O:santika:April 23 paper 2.pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   240","   120",Completed,,278d5396-eb34-11ee-8000-080037af719a
26/03/2024,12:44:20,"LPD:DESKTOP-J5UMN0O:Asus:April 23 paper 2.pdf",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-758):Auditron - Function Disabled",,e40d5393-eb33-11ee-8000-080037af719a
26/03/2024,12:28:30,"LPD:SPM-PCN-138:Doni:Microsoft Word - Document1","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,a90d5390-eb31-11ee-8000-080037af719a
26/03/2024,12:28:08,"LPD:COE-00193:Johana:MARKSCHEME Timed Practice 3 Gr8 Chem Checkpoint 2024 - Google Do","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    24","    12",Completed,,3f8d538d-eb31-11ee-8000-080037af719a
26/03/2024,12:27:29,"LPD:COE-00193:Johana:Timed Practice 3 Grade 8 Chem Checkpoint 26 March 24 - Google Do","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   104","    52",Completed,,210d538a-eb31-11ee-8000-080037af719a
26/03/2024,12:23:09,"LPD:SPM-PCN-079:fany:Microsoft Word - 10_0846_01_7RP_AFP","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   340","   170",Completed,,0c8d5387-eb2e-11ee-8000-080037af719a
26/03/2024,12:11:50,"LPD:SPM-PCN-079:fany:Microsoft Word - 10_0846_01_MS_5RP_AFP","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    14","     7",Completed,,f70d5384-eb2d-11ee-8000-080037af719a
26/03/2024,12:11:26,"LPD:SPM-PCN-079:fany:Microsoft Word - 10_0846_02_7RP","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   340","   170",Completed,,cf0d5381-eb2d-11ee-8000-080037af719a
26/03/2024,12:00:22,"LPD:SPM-PCN-079:fany:Microsoft Word - 10_0846_02_MS_3RP_AFP","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    16","    16",Completed,,af0d537e-eb2d-11ee-8000-080037af719a
26/03/2024,11:59:49,"LPD:SPM-PCN-138:Doni:Microsoft Word - Document1","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,a60d537b-eb2d-11ee-8000-080037af719a
26/03/2024,11:56:52,"LPD:SPM-PCN-079:ratna:Cambridge IGCSE Mock Exam Results 2023-2024 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     9","     5",Completed,,180d5378-eb2d-11ee-8000-080037af719a
26/03/2024,11:40:52,"LPD:SPM-PCN-138:Doni:flashcard hijaiyah warna.cdr","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,008d5375-eb2b-11ee-8000-080037af719a
26/03/2024,11:40:20,"LPD:SPM-PCN-138:Doni:flashcard hijaiyah warna.cdr","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,ec0d5372-eb2a-11ee-8000-080037af719a
26/03/2024,11:25:51,"LPD:SPM-PCN-079:ratna:TT Rapor Mid Sem 2_2023-2024 - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,e88d536f-eb28-11ee-8000-080037af719a
26/03/2024,11:24:37,"LPD:SPM-PCN-079:ratna:TT Rapor Mid Sem 2_2023-2024 - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,bb8d536c-eb28-11ee-8000-080037af719a
26/03/2024,11:24:22,"LPD:SPM-PCN-079:ratna:TT Rapor Mid Sem 2_2023-2024 - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,b40d5369-eb28-11ee-8000-080037af719a
26/03/2024,11:24:20,"LPD:SPM-PCN-079:ratna:TT Rapor Mid Sem 2_2023-2024 - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,aa8d5366-eb28-11ee-8000-080037af719a
26/03/2024,11:23:55,"LPD:SPM-PCN-079:ratna:TT Rapor Mid Sem 2_2023-2024 - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,a18d5363-eb28-11ee-8000-080037af719a
26/03/2024,11:23:36,LPD:COE-00233-NINA:NINA:0610_w23_ms_43.pdf,"Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    15","     8",Completed,,5e0d5360-eb27-11ee-8000-080037af719a
26/03/2024,11:23:11,LPD:COE-00233-NINA:NINA:0610_m21_qp_62.pdf,"Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   108","    54",Completed,,5e8d5357-eb25-11ee-8000-080037af719a
26/03/2024,11:20:15,LPD:COE-00233-NINA:NINA:0610_m21_qp_42.pdf,"Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   180","    90",Completed,,558d5354-eb25-11ee-8000-080037af719a
26/03/2024,11:03:46,LPD:COE-00233-NINA:NINA:0610_m21_qp_22.pdf,"Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   144","    72",Completed,,480d5351-eb25-11ee-8000-080037af719a
26/03/2024,11:02:46,Scanner,SMB:\\10.30.3.24\publicscan\img-326110241\img-326110241-0001.jpg,"TIFF / JPEG Auto Select:JPEG",Color,"     1",,Completed,,b08d535d-eb25-11ee-8000-080037af719a
26/03/2024,11:02:38,Scanner,SMB:\\10.30.3.24\publicscan\img-326110233\img-326110233-0001.jpg,"TIFF / JPEG Auto Select:JPEG",Color,"     1",,Completed,,ac0d535a-eb25-11ee-8000-080037af719a
26/03/2024,10:49:50,"LPD:DESKTOP-E6TPOVN:rangga ario:IT DOC - Equipment Handover.xlsx - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,e08d534e-eb23-11ee-8000-080037af719a
26/03/2024,10:49:20,"LPD:DESKTOP-E6TPOVN:rangga ario:IT DOC - Equipment Handover.xlsx - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,cf0d534b-eb23-11ee-8000-080037af719a
26/03/2024,10:48:53,"LPD:DESKTOP-E6TPOVN:rangga ario:IT DOC - Equipment Handover.xlsx - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,bf0d5348-eb23-11ee-8000-080037af719a
26/03/2024,10:43:04,"LPD:DESKTOP-E6TPOVN:rangga ario:IT DOC - Equipment Handover.xlsx - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,ee0d5345-eb22-11ee-8000-080037af719a
26/03/2024,10:31:08,"LPD:DESKTOP-E6TPOVN:rangga ario:QR CODE LAPTOP revisi 1 (23.xlsx","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,440d5342-eb21-11ee-8000-080037af719a
26/03/2024,10:27:18,"LPD:ARIF:Arif:Microsoft Word - Document1","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     5","     5",Completed,,b78d533f-eb20-11ee-8000-080037af719a
26/03/2024,10:26:34,"LPD:DESKTOP-E6TPOVN:rangga ario:QR CODE LAPTOP revisi 1 (23.xlsx","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,a10d533c-eb20-11ee-8000-080037af719a
26/03/2024,10:25:40,"LPD:DESKTOP-E6TPOVN:rangga ario:QR CODE LAPTOP revisi 1 (23.xlsx","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,800d5339-eb20-11ee-8000-080037af719a
26/03/2024,10:23:43,"LPD:SPM-PCN-015:utami:Berita Acara Stok Opname Uniform Student Tahun Ajaran 2023_2024 ","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     2","     2",Completed,,3a0d5336-eb20-11ee-8000-080037af719a
26/03/2024,10:19:23,"LPD:DESKTOP-RBQLNKD:ola:Updated Friday Daily Timetable 2023-2024 JHSH_Gr 12.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,9d8d5333-eb1f-11ee-8000-080037af719a
26/03/2024,10:02:44,LPD:SPM-PCN-138:kibti:3143_01_5RP_AFP_tcm143-700721.pdf,"Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   180","    96",Completed,,8f8d5330-eb1c-11ee-8000-080037af719a
26/03/2024,9:56:47,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,750d532f-eb1c-11ee-8000-080037af719a
26/03/2024,9:56:24,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,698d532e-eb1c-11ee-8000-080037af719a
26/03/2024,9:56:02,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,5b8d532d-eb1c-11ee-8000-080037af719a
26/03/2024,9:55:41,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,500d532c-eb1c-11ee-8000-080037af719a
26/03/2024,9:54:49,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,310d532b-eb1c-11ee-8000-080037af719a
26/03/2024,9:54:29,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,248d532a-eb1c-11ee-8000-080037af719a
26/03/2024,9:54:06,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,188d5329-eb1c-11ee-8000-080037af719a
26/03/2024,9:53:26,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,ff0d5328-eb1b-11ee-8000-080037af719a
26/03/2024,9:52:58,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,ee8d5327-eb1b-11ee-8000-080037af719a
26/03/2024,9:51:32,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,bb8d5326-eb1b-11ee-8000-080037af719a
26/03/2024,9:51:15,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,b08d5325-eb1b-11ee-8000-080037af719a
26/03/2024,9:50:49,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,a28d5324-eb1b-11ee-8000-080037af719a
26/03/2024,9:50:32,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,990d5323-eb1b-11ee-8000-080037af719a
26/03/2024,9:50:09,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,888d5322-eb1b-11ee-8000-080037af719a
26/03/2024,9:49:50,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,7e8d5321-eb1b-11ee-8000-080037af719a
26/03/2024,9:49:24,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,6f0d5320-eb1b-11ee-8000-080037af719a
26/03/2024,9:49:06,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,650d531f-eb1b-11ee-8000-080037af719a
26/03/2024,9:48:22,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,470d531e-eb1b-11ee-8000-080037af719a
26/03/2024,9:48:03,LPD:COE-00233-NINA:NINA:9700_m21_qp_12.pdf,"Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    48","    24",Completed,,0f8d531b-eb1b-11ee-8000-080037af719a
26/03/2024,9:46:39,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,0d8d531a-eb1b-11ee-8000-080037af719a
26/03/2024,9:38:13,LPD:COE-00233-NINA:NINA:9700_s21_qp_23.pdf,"Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    48","    24",Completed,,978d5317-eb19-11ee-8000-080037af719a
26/03/2024,9:36:55,LPD:COE-00233-NINA:NINA:9700_s21_qp_13.pdf,"Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    60","    30",Completed,,5c8d5314-eb19-11ee-8000-080037af719a
26/03/2024,9:35:14,"LPD:DESKTOP-DM11OOE:SULI:keputrian performance script - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    40","    20",Completed,,4e8d5311-eb19-11ee-8000-080037af719a
26/03/2024,9:33:17,"LPD:DESKTOP-E6TPOVN:rangga ario:IT Equipment Request Yang di pakai.xlsx - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     3","     3",Completed,,2d0d530e-eb19-11ee-8000-080037af719a
26/03/2024,9:20:39,Scanner,SMB:\\10.30.3.24\publicscan\img-326092034.pdf,PDF:JPEG,Color,"     1",,Completed,,6c8d530b-eb17-11ee-8000-080037af719a
26/03/2024,9:20:34,Scanner,SMB:\\10.30.3.24\publicscan\img-326092028.pdf,PDF:JPEG,Color,"     1",,Completed,,690d5308-eb17-11ee-8000-080037af719a
26/03/2024,9:20:29,Scanner,SMB:\\10.30.3.24\publicscan\img-326092023.pdf,PDF:JPEG,Color,"     1",,Completed,,660d5305-eb17-11ee-8000-080037af719a
26/03/2024,9:20:28,LPD:COE-00233-NINA:NINA:9700_m21_qp_22.pdf,"Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    42","    42",Completed,,460d52ed-eb17-11ee-8000-080037af719a
26/03/2024,9:20:21,Scanner,SMB:\\10.30.3.24\publicscan\img-326092016.pdf,PDF:JPEG,Color,"     1",,Completed,,620d5302-eb17-11ee-8000-080037af719a
26/03/2024,9:20:12,Scanner,SMB:\\10.30.3.24\publicscan\img-326092007.pdf,PDF:JPEG,Color,"     1",,Completed,,5c8d52ff-eb17-11ee-8000-080037af719a
26/03/2024,9:20:06,Scanner,SMB:\\10.30.3.24\publicscan\img-326092000.pdf,PDF:JPEG,Color,"     1",,Completed,,588d52fc-eb17-11ee-8000-080037af719a
26/03/2024,9:20:01,Scanner,SMB:\\10.30.3.24\publicscan\img-326091955.pdf,PDF:JPEG,Color,"     1",,Completed,,558d52f9-eb17-11ee-8000-080037af719a
26/03/2024,9:19:53,Scanner,SMB:\\10.30.3.24\publicscan\img-326091947.pdf,PDF:JPEG,Color,"     1",,Completed,,508d52f6-eb17-11ee-8000-080037af719a
26/03/2024,9:19:46,Scanner,SMB:\\10.30.3.24\publicscan\img-326091941.pdf,PDF:JPEG,Color,"     1",,Completed,,4d0d52f3-eb17-11ee-8000-080037af719a
26/03/2024,9:19:39,Scanner,SMB:\\10.30.3.24\publicscan\img-326091933.pdf,PDF:JPEG,Color,"     1",,Completed,,488d52f0-eb17-11ee-8000-080037af719a
26/03/2024,9:19:30,Scanner,SMB:\\10.30.3.24\publicscan\img-326091925.pdf,PDF:JPEG,Color,"     1",,Completed,,438d52ea-eb17-11ee-8000-080037af719a
26/03/2024,9:19:20,Scanner,SMB:\\10.30.3.24\publicscan\img-326091915.pdf,PDF:JPEG,Color,"     1",,Completed,,3d8d52e7-eb17-11ee-8000-080037af719a
26/03/2024,9:07:51,Report,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,a20d52e4-eb15-11ee-8000-080037af719a
26/03/2024,9:07:32,Report,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,968d52e1-eb15-11ee-8000-080037af719a
26/03/2024,9:07:06,Report,,,,,"     0",Deleted,,880d52de-eb15-11ee-8000-080037af719a
26/03/2024,9:05:05,"LPD:ACER:rina.yuliana:Cash Advance",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-757):Auditron - Invalid User",,428d52db-eb15-11ee-8000-080037af719a
26/03/2024,8:58:12,"LPD:SPM-PCN-079:ratna:Olimpiade Sains Nasional Tingkat Kabupaten_Kota","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     3","     3",Completed,,890d52d8-eb12-11ee-8000-080037af719a
